factor,atr_period,order_size,dema_length,0_cumulative_return,0_max_drawdown,0_sharpe_ratio,0_annual volatility,0_annualized_return,0_calmar,0_number_of_transactions,1_cumulative_return,1_max_drawdown,1_sharpe_ratio,1_annual volatility,1_annualized_return,1_calmar,1_number_of_transactions,2_cumulative_return,2_max_drawdown,2_sharpe_ratio,2_annual volatility,2_annualized_return,2_calmar,2_number_of_transactions,3_cumulative_return,3_max_drawdown,3_sharpe_ratio,3_annual volatility,3_annualized_return,3_calmar,3_number_of_transactions,4_cumulative_return,4_max_drawdown,4_sharpe_ratio,4_annual volatility,4_annualized_return,4_calmar,4_number_of_transactions
3.5,14,60,576,1.1047,0.4426,0.4615,0.1124,1.1715,0.2742,32,1.6731,0.526,1.6166,0.1489,2.2659,1.0702,23,1.2473,0.2239,0.8354,0.1304,1.4208,1.1375,30,1.1161,0.2531,0.5089,0.109,1.1907,0.5124,27,1.0325,0.2794,0.1973,0.0874,1.0522,0.1444,28
3.5,14,60,676,1.0474,0.4084,0.259,0.1129,1.0764,0.1674,32,1.7394,0.6032,1.7996,0.1416,2.4102,0.9881,22,1.1665,0.2149,0.6224,0.1277,1.2773,0.865,30,1.1232,0.2679,0.5375,0.1076,1.2028,0.5047,27,1.1018,0.2054,0.528,0.0839,1.1665,0.5046,25
3.5,14,70,30,0.9092,0.5607,-0.1262,0.152,0.8596,-0.0801,27,2.1626,0.5078,1.9234,0.1909,3.4069,1.6907,18,0.9908,0.363,0.1518,0.1758,0.9854,0.1718,26,1.1005,0.2544,0.4146,0.1448,1.1644,0.5519,26,1.089,0.323,0.4068,0.1131,1.1449,0.3333,24
3.5,14,70,60,0.9092,0.5607,-0.1262,0.152,0.8596,-0.0801,27,2.1626,0.5078,1.9234,0.1909,3.4069,1.6907,18,0.9908,0.363,0.1518,0.1758,0.9854,0.1718,26,1.1177,0.2584,0.4605,0.1448,1.1935,0.6034,26,1.089,0.323,0.4068,0.1131,1.1449,0.3333,24
3.5,14,70,100,0.9795,0.5928,0.0811,0.1508,0.9677,0.0482,29,2.1626,0.5078,1.9234,0.1909,3.4069,1.6907,18,0.9788,0.363,0.1219,0.1757,0.9665,0.1379,27,1.1144,0.2516,0.4533,0.1428,1.1878,0.6014,28,1.0742,0.3357,0.3558,0.1123,1.1204,0.2786,27
3.5,14,70,120,1.0658,0.5039,0.3197,0.1477,1.1066,0.2191,30,2.1626,0.5078,1.9234,0.1909,3.4069,1.6907,18,0.9594,0.3559,0.0742,0.1761,0.9363,0.0859,28,1.1074,0.2519,0.4354,0.1415,1.176,0.572,30,1.0508,0.3284,0.2721,0.1122,1.0819,0.2174,27
3.5,14,70,144,1.0802,0.518,0.3586,0.1458,1.1304,0.236,31,2.1561,0.506,1.917,0.1908,3.3906,1.6907,19,0.9447,0.3504,0.0361,0.1759,0.9135,0.0424,29,1.0955,0.2492,0.4038,0.1395,1.156,0.5288,29,1.1033,0.351,0.4611,0.1104,1.169,0.3391,26
3.5,14,70,169,1.0916,0.6058,0.3895,0.1462,1.1495,0.2197,31,2.1188,0.4961,1.881,0.1904,3.298,1.6885,19,1.0212,0.3065,0.2224,0.1731,1.0339,0.2937,30,1.0651,0.247,0.3175,0.1391,1.1054,0.4181,30,1.075,0.367,0.3603,0.1104,1.1216,0.2535,27
3.5,14,70,252,1.1726,0.553,0.6151,0.1378,1.288,0.3585,32,1.8167,0.5811,1.5034,0.1963,2.5827,1.1876,25,1.0756,0.3012,0.3493,0.1684,1.1228,0.4566,31,1.1113,0.2745,0.4506,0.1364,1.1827,0.5236,31,1.2166,0.2515,0.8619,0.1063,1.3653,0.8526,30
3.5,14,70,576,1.1169,0.5287,0.4732,0.1298,1.192,0.2717,32,1.7748,0.6367,1.6071,0.1706,2.4887,1.0067,23,1.286,0.2659,0.8532,0.1507,1.4914,1.1309,30,1.1309,0.3006,0.5214,0.1263,1.2159,0.5124,27,1.0335,0.3205,0.2046,0.1013,1.0538,0.1512,28
3.5,14,70,676,1.0491,0.4822,0.2673,0.1304,1.0792,0.169,32,1.8562,0.7418,1.7908,0.1619,2.6725,0.9141,22,1.1899,0.2529,0.6388,0.1478,1.3182,0.8727,30,1.1393,0.3162,0.5496,0.1247,1.2303,0.5067,27,1.1155,0.237,0.539,0.0972,1.1895,0.5172,25
3.5,14,75,30,0.8994,0.6029,-0.124,0.1623,0.8449,-0.078,27,2.2544,0.5513,1.9242,0.2029,3.6396,1.6563,18,0.9846,0.3855,0.1546,0.1876,0.9756,0.176,26,1.1043,0.2748,0.4199,0.1547,1.1708,0.5529,26,1.092,0.3436,0.4081,0.1208,1.15,0.3356,24
3.5,14,75,60,0.8994,0.6029,-0.124,0.1623,0.8449,-0.078,27,2.2544,0.5513,1.9242,0.2029,3.6396,1.6563,18,0.9846,0.3855,0.1546,0.1876,0.9756,0.176,26,1.1228,0.2794,0.4659,0.1547,1.2021,0.6033,26,1.092,0.3436,0.4081,0.1208,1.15,0.3356,24
3.5,14,75,100,0.9743,0.6407,0.0844,0.161,0.9594,0.0496,29,2.2544,0.5513,1.9242,0.2029,3.6396,1.6563,18,0.9718,0.3855,0.1247,0.1876,0.9555,0.1419,27,1.1193,0.2707,0.4586,0.1525,1.1961,0.6044,28,1.0762,0.3568,0.3572,0.1199,1.1237,0.2809,27
3.5,14,75,120,1.0669,0.5455,0.3245,0.1576,1.1084,0.2191,30,2.2544,0.5513,1.9242,0.2029,3.6396,1.6563,18,0.9513,0.3773,0.0769,0.188,0.9237,0.0896,28,1.1119,0.271,0.4408,0.1512,1.1836,0.575,30,1.051,0.3484,0.2728,0.1198,1.0822,0.2194,27
3.5,14,75,144,1.0823,0.5605,0.3635,0.1555,1.134,0.2358,31,2.2473,0.5493,1.9178,0.2029,3.6213,1.6565,19,0.9356,0.3711,0.0387,0.1878,0.8996,0.0458,29,1.0991,0.2679,0.4089,0.1491,1.162,0.5321,30,1.1076,0.3742,0.4629,0.1178,1.1762,0.3409,26
3.5,14,75,169,1.0944,0.6569,0.3941,0.1559,1.1542,0.2188,31,2.2067,0.5384,1.8821,0.2025,3.518,1.6555,19,1.0172,0.3261,0.2257,0.1848,1.0275,0.2991,29,1.0665,0.2654,0.3224,0.1486,1.1077,0.4221,30,1.077,0.391,0.3614,0.1179,1.1251,0.2548,27
3.5,14,75,252,1.1818,0.6011,0.62,0.147,1.304,0.3545,32,1.8701,0.63,1.4996,0.2091,2.7044,1.1641,25,1.0763,0.3208,0.3544,0.1798,1.1239,0.4644,31,1.1163,0.2964,0.456,0.1457,1.1911,0.5243,31,1.2305,0.2689,0.8664,0.1135,1.3901,0.8554,30
3.5,14,75,576,1.1223,0.573,0.4782,0.1384,1.2013,0.2701,32,1.8237,0.6941,1.6012,0.1812,2.5985,0.9774,23,1.3049,0.2874,0.8614,0.1608,1.5265,1.127,30,1.1378,0.3249,0.5268,0.1349,1.2277,0.5115,27,1.0336,0.3405,0.2073,0.1081,1.0538,0.154,28
3.5,14,75,676,1.0493,0.5196,0.2706,0.139,1.0795,0.1693,32,1.913,0.8151,1.7851,0.1718,2.8035,0.8801,22,1.201,0.2721,0.6462,0.1577,1.3379,0.8757,30,1.1468,0.3408,0.5549,0.1332,1.2432,0.507,27,1.1219,0.2525,0.5437,0.1038,1.2005,0.5227,25
3.5,14,80,30,0.8891,0.6453,-0.1221,0.1725,0.8297,-0.0763,27,2.3468,0.5955,1.9245,0.2149,3.8795,1.6237,18,0.9777,0.4073,0.1572,0.1995,0.9649,0.18,26,1.1076,0.2955,0.4248,0.1646,1.1763,0.5535,26,1.0945,0.3638,0.409,0.1284,1.1542,0.3376,24
3.5,14,80,60,0.8891,0.6453,-0.1221,0.1725,0.8297,-0.0763,27,2.3468,0.5955,1.9245,0.2149,3.8795,1.6237,18,0.9777,0.4073,0.1572,0.1995,0.9649,0.18,26,1.1274,0.3008,0.4709,0.1646,1.21,0.6027,26,1.0945,0.3638,0.409,0.1284,1.1542,0.3376,24
3.5,14,80,100,0.9685,0.6894,0.0874,0.1711,0.9505,0.0507,29,2.3468,0.5955,1.9245,0.2149,3.8795,1.6237,18,0.9642,0.4073,0.1271,0.1994,0.9437,0.1455,27,1.1237,0.2898,0.4636,0.1623,1.2037,0.607,29,1.0778,0.3775,0.3581,0.1275,1.1264,0.283,27
3.5,14,80,120,1.0675,0.5879,0.3289,0.1674,1.1093,0.219,30,2.3468,0.5955,1.9245,0.2149,3.8795,1.6237,18,0.9425,0.3981,0.0793,0.1999,0.9102,0.0931,28,1.1159,0.2903,0.4458,0.1608,1.1904,0.5775,30,1.0508,0.368,0.273,0.1273,1.0819,0.221,27
3.5,14,80,144,1.084,0.6037,0.368,0.1652,1.1368,0.2355,31,2.339,0.5933,1.9181,0.2148,3.8592,1.6242,19,0.9259,0.3911,0.0409,0.1997,0.8848,0.0488,29,1.1022,0.2868,0.4136,0.1586,1.1673,0.5349,29,1.1115,0.3972,0.4644,0.1252,1.1828,0.3424,26
3.5,14,80,169,1.0968,0.709,0.3983,0.1656,1.1581,0.2176,31,2.2951,0.5813,1.8828,0.2144,3.7446,1.6243,19,1.0126,0.3453,0.2287,0.1964,1.0201,0.3043,29,1.0674,0.284,0.3269,0.1581,1.1092,0.4257,30,1.0787,0.4148,0.3621,0.1253,1.1278,0.2558,27
3.5,14,80,252,1.1905,0.6504,0.6244,0.156,1.3193,0.3503,32,1.9223,0.6795,1.4956,0.2219,2.8254,1.142,25,1.0764,0.3403,0.3592,0.1911,1.1241,0.4717,31,1.1209,0.3186,0.461,0.155,1.1989,0.5245,31,1.2441,0.2863,0.8705,0.1206,1.4147,0.8577,30
3.5,14,80,576,1.1274,0.6182,0.4827,0.1469,1.2099,0.2682,32,1.8711,0.7529,1.5949,0.1917,2.7067,0.9496,23,1.3236,0.3091,0.8691,0.1708,1.5614,1.1228,30,1.1443,0.3497,0.5319,0.1435,1.239,0.5102,27,1.0333,0.3601,0.2097,0.115,1.0534,0.1566,28
3.5,14,80,676,1.049,0.5573,0.2734,0.1475,1.0791,0.1693,32,1.9684,0.8911,1.7787,0.1816,2.9338,0.8479,22,1.2118,0.2913,0.6533,0.1675,1.357,0.8783,30,1.154,0.3656,0.5597,0.1416,1.2556,0.507,27,1.1282,0.2678,0.5478,0.1103,1.2111,0.5278,25
3.5,14,85,30,0.8786,0.6879,-0.1205,0.1826,0.814,-0.0748,27,2.4397,0.6403,1.9244,0.2267,4.1264,1.5931,18,0.9703,0.4285,0.1595,0.2112,0.9532,0.1838,26,1.1104,0.3164,0.4294,0.1745,1.1811,0.5538,26,1.0966,0.3836,0.4095,0.1359,1.1578,0.3395,24
3.5,14,85,60,0.8786,0.6879,-0.1205,0.1826,0.814,-0.0748,27,2.4397,0.6403,1.9244,0.2267,4.1264,1.5931,18,0.9703,0.4285,0.1595,0.2112,0.9532,0.1838,26,1.1316,0.3224,0.4757,0.1745,1.217,0.6019,26,1.0966,0.3836,0.4095,0.1359,1.1578,0.3395,24
3.5,14,85,100,0.9624,0.7387,0.0901,0.1811,0.9409,0.0516,29,2.4397,0.6403,1.9244,0.2267,4.1264,1.5931,18,0.956,0.4285,0.1293,0.2111,0.931,0.149,27,1.1277,0.3091,0.4682,0.172,1.2105,0.6092,28,1.079,0.3978,0.3587,0.135,1.1283,0.2848,27
3.5,14,85,120,1.0675,0.6309,0.3329,0.1771,1.1095,0.2186,30,2.4397,0.6403,1.9244,0.2267,4.1264,1.5931,18,0.9332,0.4183,0.0814,0.2117,0.8959,0.0964,28,1.1195,0.3098,0.4505,0.1704,1.1965,0.5796,30,1.0502,0.3872,0.273,0.1348,1.0808,0.2224,27
3.5,14,85,144,1.0853,0.6475,0.3721,0.1748,1.1389,0.2349,31,2.4313,0.6378,1.9181,0.2266,4.1039,1.5937,19,0.9157,0.4105,0.0428,0.2114,0.8694,0.0516,29,1.1049,0.3058,0.418,0.1681,1.1719,0.5373,29,1.115,0.42,0.4654,0.1326,1.1887,0.3437,26
3.5,14,85,169,1.0986,0.7621,0.4022,0.1753,1.1611,0.2163,31,2.3839,0.6247,1.8831,0.2263,3.9774,1.5949,19,1.0073,0.364,0.2314,0.208,1.0116,0.3093,29,1.0679,0.3025,0.3311,0.1676,1.1101,0.4288,30,1.0799,0.4384,0.3624,0.1327,1.1299,0.2566,27
3.5,14,85,252,1.1987,0.7008,0.6284,0.1651,1.3337,0.3461,32,1.9732,0.7296,1.4913,0.2346,2.9452,1.1213,25,1.0759,0.3594,0.3637,0.2023,1.1233,0.4788,31,1.1251,0.341,0.4657,0.1642,1.206,0.5244,31,1.2575,0.3037,0.8742,0.1277,1.4389,0.8598,30
3.5,14,85,576,1.132,0.6643,0.4868,0.1553,1.2178,0.2662,32,1.917,0.8128,1.588,0.2021,2.8129,0.9232,23,1.342,0.3311,0.8765,0.1807,1.596,1.1184,30,1.1505,0.3748,0.5366,0.152,1.2496,0.5087,27,1.0328,0.3794,0.2117,0.1218,1.0526,0.1589,28
3.5,14,85,676,1.0484,0.5954,0.2759,0.156,1.078,0.1691,32,2.0225,0.9697,1.7716,0.1913,3.0629,0.8173,22,1.2222,0.3107,0.6601,0.1772,1.3757,0.8806,30,1.1608,0.3907,0.5643,0.15,1.2674,0.5066,27,1.1342,0.283,0.5516,0.1168,1.2214,0.5326,25
3.5,14,90,30,0.8677,0.7306,-0.1192,0.1926,0.7981,-0.0735,27,2.533,0.6856,1.924,0.2384,4.38,1.5642,18,0.9622,0.4492,0.1616,0.2229,0.9406,0.1875,26,1.1128,0.3375,0.4338,0.1843,1.1851,0.5538,26,1.0983,0.4032,0.4098,0.1434,1.1606,0.3411,24
3.5,14,90,60,0.8677,0.7306,-0.1192,0.1926,0.7981,-0.0735,27,2.533,0.6856,1.924,0.2384,4.38,1.5642,18,0.9622,0.4492,0.1616,0.2229,0.9406,0.1875,26,1.1352,0.3443,0.4801,0.1842,1.2233,0.6007,26,1.0983,0.4032,0.4098,0.1434,1.1606,0.3411,24
3.5,14,90,100,0.9558,0.7887,0.0924,0.191,0.9306,0.0524,30,2.533,0.6856,1.924,0.2384,4.38,1.5642,18,0.9472,0.4492,0.1313,0.2228,0.9174,0.1522,27,1.1312,0.3285,0.4725,0.1817,1.2165,0.611,30,1.0797,0.4177,0.3591,0.1425,1.1295,0.2865,27
3.5,14,90,120,1.0672,0.6745,0.3366,0.1868,1.1088,0.218,31,2.533,0.6856,1.924,0.2384,4.38,1.5642,18,0.9233,0.4378,0.0834,0.2234,0.8808,0.0994,28,1.1227,0.3294,0.4549,0.18,1.2019,0.5814,31,1.0491,0.4059,0.2726,0.1423,1.0791,0.2236,27
3.5,14,90,144,1.086,0.692,0.3759,0.1843,1.1401,0.2341,32,2.5239,0.683,1.9177,0.2383,4.3551,1.565,19,0.905,0.4292,0.0446,0.2232,0.8533,0.0542,29,1.1072,0.3248,0.4221,0.1775,1.1757,0.5394,29,1.1181,0.4425,0.4662,0.1399,1.1939,0.3448,26
3.5,14,90,169,1.0998,0.8162,0.4057,0.1848,1.1633,0.2148,31,2.473,0.6687,1.8831,0.238,4.2163,1.5671,19,1.0014,0.3823,0.2339,0.2195,1.0022,0.3141,29,1.068,0.3212,0.335,0.177,1.1102,0.4316,30,1.0808,0.4616,0.3625,0.14,1.1313,0.2572,27
3.5,14,90,252,1.2064,0.7525,0.632,0.174,1.3474,0.3417,32,2.0227,0.78,1.4868,0.2473,3.0634,1.1021,25,1.0748,0.3783,0.3679,0.2135,1.1214,0.4856,31,1.1288,0.3638,0.4701,0.1734,1.2124,0.524,31,1.2706,0.3209,0.8776,0.1347,1.4628,0.8617,30
3.5,14,90,576,1.1362,0.7112,0.4905,0.1637,1.2251,0.264,32,1.9613,0.874,1.5807,0.2124,2.9168,0.8982,23,1.3601,0.3534,0.8836,0.1905,1.6304,1.1139,30,1.1564,0.4003,0.541,0.1604,1.2597,0.507,27,1.032,0.3983,0.2134,0.1285,1.0513,0.161,28
3.5,14,90,676,1.0473,0.6337,0.278,0.1644,1.0762,0.1687,32,2.075,1.0511,1.7639,0.2009,3.1903,0.7884,22,1.2323,0.3301,0.6666,0.1869,1.3937,0.8827,30,1.1673,0.416,0.5685,0.1584,1.2787,0.5061,27,1.14,0.298,0.5551,0.1232,1.2313,0.5372,25
3.5,14,100,30,0.4093,1.0133,-0.9313,0.3026,0.2418,-0.6503,1,-2.9169,4.412,-0.9429,29.1712,-5.4814,-14.5784,1,0.9538,0.695,0.1142,0.2055,0.9275,0.079,1,1.6194,0.2485,1.7557,0.1247,2.1513,2.0596,1,0.796,0.4683,-0.3204,0.19,0.696,-0.304,1
3.5,14,100,60,0.4093,1.0133,-0.9313,0.3026,0.2418,-0.6503,1,-2.9169,4.412,-0.9429,29.1712,-5.4814,-14.5784,1,0.9538,0.695,0.1142,0.2055,0.9275,0.079,1,1.6277,0.243,1.8218,0.1207,2.169,2.1164,1,0.796,0.4683,-0.3204,0.19,0.696,-0.304,1
3.5,14,100,100,0.4484,0.9247,-0.7552,0.3129,0.2795,-0.5975,3,-2.9169,4.412,-0.9429,29.1712,-5.4814,-14.5784,1,0.946,0.6662,0.0822,0.1975,0.9155,0.057,3,1.6228,0.2463,1.8215,0.1199,2.1585,2.0739,1,0.8735,0.4099,-0.1404,0.1802,0.8067,-0.1444,2
3.5,14,100,120,0.4384,0.9273,-0.7466,0.3213,0.2696,-0.6048,3,-2.9169,4.412,-0.9429,29.1712,-5.4814,-14.5784,1,0.946,0.6662,0.0822,0.1975,0.9155,0.057,3,1.9414,0.3647,1.9536,0.1572,2.8701,1.9698,3,0.8419,0.4214,-0.1897,0.1912,0.7609,-0.2013,2
3.5,14,100,144,0.436,0.928,-0.7443,0.3233,0.2674,-0.6064,3,0.1154,1.0705,-0.8475,0.6008,0.0323,-1.1122,3,0.9272,0.7159,0.0522,0.204,0.8868,0.0348,5,1.852,0.3603,1.8062,0.1593,2.6628,1.8676,3,0.9458,0.3836,-0.0432,0.1408,0.9153,-0.0371,2
3.5,14,100,169,0.3991,0.6197,-1.2063,0.2636,0.2323,-1.1999,5,0.1154,1.0705,-0.8475,0.6008,0.0323,-1.1122,3,0.7601,0.8931,-0.2487,0.2346,0.6467,-0.1528,7,1.7667,0.3603,1.6889,0.1582,2.4707,1.7341,5,0.9171,0.394,-0.1122,0.1485,0.8717,-0.0989,2
3.5,14,100,252,0.214,0.8021,-0.8006,0.4906,0.0863,-1.1451,9,0.0278,1.0895,-0.1591,1.1093,0.0034,-0.3789,10,1.1813,0.5089,0.5652,0.1926,1.3032,0.5003,7,1.791,0.4223,1.6656,0.1656,2.525,1.5275,5,0.8215,0.5971,-0.4515,0.1441,0.7318,-0.2548,4
3.5,14,100,576,0.6758,0.9205,-0.2953,0.2806,0.5365,-0.2105,10,-1.2394,2.5873,-2.3446,16.544,-1.4065,-35.0572,7,1.2702,0.2428,0.7552,0.1757,1.4624,1.2775,13,1.9155,0.3866,1.7594,0.1753,2.8095,1.8652,14,1.162,0.2777,0.5502,0.1633,1.2692,0.757,2
3.5,14,100,676,0.6818,0.9527,-0.2867,0.279,0.5441,-0.1963,8,0.1297,1.1238,-0.7428,4.3811,0.0389,-6.7714,7,1.25,0.2484,0.7173,0.1751,1.4257,1.1823,13,1.8123,0.3866,1.6372,0.1734,2.5727,1.7175,16,0.796,0.4683,-0.3204,0.19,0.696,-0.304,1
3.5,16,50,30,0.9429,0.3954,-0.1481,0.1104,0.9108,-0.0967,27,1.8036,0.3415,1.9135,0.1412,2.553,1.8499,18,1.0937,0.2905,0.4071,0.1275,1.153,0.4177,25,1.0673,0.1757,0.337,0.1046,1.1091,0.4691,26,1.0608,0.2375,0.3381,0.082,1.0983,0.273,26
3.5,16,50,60,0.9429,0.3954,-0.1481,0.1104,0.9108,-0.0967,27,1.8036,0.3415,1.9135,0.1412,2.553,1.8499,18,1.0937,0.2905,0.4071,0.1275,1.153,0.4177,25,1.0795,0.1777,0.3833,0.1046,1.1292,0.5275,27,1.0844,0.2375,0.4545,0.0814,1.1373,0.3641,27
3.5,16,50,100,0.9939,0.4097,0.0546,0.1096,0.9903,0.0341,29,1.8036,0.3415,1.9135,0.1412,2.553,1.8499,18,1.0842,0.2905,0.3778,0.1274,1.1371,0.3874,26,1.0768,0.1745,0.3751,0.1031,1.1248,0.5181,28,1.0657,0.2476,0.3647,0.0807,1.1063,0.2782,30
3.5,16,50,120,1.0547,0.3466,0.287,0.1074,1.0884,0.208,30,1.8036,0.3415,1.9135,0.1412,2.553,1.8499,18,1.0689,0.2864,0.3299,0.1276,1.1117,0.3439,27,1.0719,0.1745,0.357,0.1022,1.1166,0.4889,30,1.0493,0.2438,0.2829,0.0806,1.0795,0.2188,29
3.5,16,50,144,1.0647,0.3569,0.3252,0.1061,1.1047,0.2261,31,1.7993,0.3404,1.907,0.1411,2.5435,1.8489,19,1.0571,0.2832,0.2928,0.1275,1.0923,0.3082,27,1.0554,0.1718,0.2931,0.1008,1.0895,0.402,31,1.0861,0.2555,0.4698,0.0793,1.1401,0.3411,28
3.5,16,50,169,1.0732,0.4136,0.3573,0.1063,1.1189,0.2148,31,1.7746,0.3342,1.8699,0.1407,2.4883,1.8408,19,1.0741,0.2339,0.3472,0.1251,1.1203,0.4343,28,1.0552,0.1742,0.2923,0.1005,1.0891,0.3943,31,1.0663,0.2678,0.3711,0.0793,1.1074,0.2571,29
3.5,16,50,252,1.1293,0.3741,0.5809,0.1004,1.2131,0.3647,32,1.5926,0.3926,1.5132,0.144,2.0952,1.298,25,1.112,0.2294,0.4708,0.1217,1.1838,0.584,30,1.0872,0.19,0.4232,0.0986,1.1422,0.5137,31,1.1598,0.1808,0.8479,0.0764,1.2654,0.8384,32
3.5,16,50,576,1.0901,0.361,0.4425,0.0947,1.1469,0.2716,32,1.5669,0.4213,1.6223,0.1267,2.0416,1.1406,23,1.3096,0.1985,1.1309,0.1096,1.5351,1.46,28,1.0999,0.2078,0.4935,0.0914,1.1634,0.5077,27,1.0251,0.2368,0.1566,0.0723,1.0401,0.1119,29
3.5,16,50,676,1.043,0.3369,0.2435,0.0951,1.0693,0.1607,32,1.6189,0.4756,1.8037,0.1207,2.1503,1.0707,22,1.2385,0.1924,0.9272,0.1074,1.4049,1.2099,28,1.1058,0.2205,0.5223,0.0902,1.1733,0.4997,27,1.0817,0.173,0.4873,0.0694,1.1328,0.457,26
3.5,16,60,30,0.9257,0.4787,-0.1395,0.1314,0.8845,-0.0896,27,1.9812,0.423,1.9201,0.1664,2.9641,1.7659,18,1.1036,0.3489,0.4193,0.1517,1.1696,0.4264,24,1.0752,0.2124,0.3511,0.1248,1.1222,0.4824,27,1.0673,0.281,0.3443,0.0977,1.109,0.28,25
3.5,16,60,60,0.9257,0.4787,-0.1395,0.1314,0.8845,-0.0896,27,1.9812,0.423,1.9201,0.1664,2.9641,1.7659,18,1.1036,0.3489,0.4193,0.1517,1.1696,0.4264,24,1.0899,0.2153,0.3976,0.1248,1.1467,0.5389,26,1.0958,0.281,0.4614,0.0969,1.1564,0.3723,26
3.5,16,60,100,0.9864,0.501,0.0654,0.1304,0.9785,0.0398,30,1.9812,0.423,1.9201,0.1664,2.9641,1.7659,18,1.0921,0.3489,0.3898,0.1517,1.1503,0.3962,25,1.0868,0.2107,0.3893,0.123,1.1415,0.5315,28,1.0734,0.2924,0.3713,0.0962,1.1191,0.2857,29
3.5,16,60,120,1.0599,0.4251,0.3009,0.1277,1.0968,0.2114,30,1.9812,0.423,1.9201,0.1664,2.9641,1.7659,18,1.0736,0.343,0.3416,0.152,1.1195,0.354,26,1.081,0.2108,0.3715,0.1219,1.1318,0.5024,30,1.0535,0.287,0.2882,0.096,1.0863,0.2256,29
3.5,16,60,144,1.0719,0.4373,0.3394,0.1261,1.1167,0.2289,31,1.9759,0.4215,1.9136,0.1663,2.9514,1.7654,19,1.0594,0.3384,0.3041,0.1518,1.0961,0.3191,27,1.0611,0.2069,0.3066,0.1202,1.0989,0.4166,30,1.0982,0.3037,0.4774,0.0945,1.1604,0.3473,28
3.5,16,60,169,1.082,0.5089,0.371,0.1264,1.1334,0.2155,31,1.9451,0.4136,1.877,0.1659,2.8787,1.7605,19,1.0802,0.2799,0.3589,0.149,1.1304,0.4468,28,1.061,0.2104,0.3063,0.1199,1.0987,0.4081,30,1.0742,0.318,0.3772,0.0945,1.1203,0.2622,29
3.5,16,60,252,1.1503,0.4626,0.5954,0.1193,1.2492,0.3591,32,1.7065,0.4852,1.5096,0.1704,2.3382,1.2395,25,1.1277,0.2746,0.4865,0.1449,1.2105,0.6004,30,1.1001,0.2317,0.4383,0.1176,1.1637,0.5204,31,1.1891,0.2163,0.8609,0.091,1.3166,0.8473,32
3.5,16,60,576,1.1036,0.4437,0.4574,0.1124,1.1695,0.2711,32,1.6731,0.526,1.6166,0.1489,2.2659,1.0702,23,1.3749,0.2468,1.1555,0.1303,1.6587,1.4265,28,1.1161,0.2531,0.5089,0.109,1.1907,0.5124,27,1.0261,0.2794,0.1661,0.0862,1.0417,0.1198,29
3.5,16,60,676,1.0463,0.4094,0.2549,0.1129,1.0746,0.1644,32,1.7394,0.6032,1.7996,0.1416,2.4102,0.9881,22,1.2863,0.237,0.9499,0.1277,1.4921,1.197,28,1.1232,0.2679,0.5375,0.1076,1.2028,0.5047,27,1.0949,0.2054,0.5006,0.0826,1.1549,0.4712,26
3.5,16,70,30,0.9068,0.5629,-0.1337,0.1521,0.856,-0.0845,27,2.1626,0.5078,1.9234,0.1909,3.4069,1.6907,18,1.1104,0.4069,0.4291,0.1757,1.1811,0.4334,24,1.0812,0.25,0.3625,0.1448,1.1322,0.491,27,1.072,0.323,0.3475,0.1132,1.1168,0.2847,25
3.5,16,70,60,0.9068,0.5629,-0.1337,0.1521,0.856,-0.0845,27,2.1626,0.5078,1.9234,0.1909,3.4069,1.6907,18,1.1104,0.4069,0.4291,0.1757,1.1811,0.4334,24,1.0985,0.254,0.4094,0.1448,1.1611,0.5457,26,1.1055,0.323,0.4652,0.1122,1.1726,0.3781,26
3.5,16,70,100,0.9769,0.5952,0.0735,0.1509,0.9636,0.0436,29,2.1626,0.5078,1.9234,0.1909,3.4069,1.6907,18,1.097,0.4069,0.3994,0.1756,1.1584,0.4032,25,1.095,0.2472,0.4008,0.1427,1.1552,0.5411,28,1.0793,0.3357,0.3748,0.1114,1.1289,0.291,29
3.5,16,70,120,1.063,0.5065,0.312,0.1477,1.102,0.2127,30,2.1626,0.5078,1.9234,0.1909,3.4069,1.6907,18,1.0753,0.3988,0.351,0.1761,1.1223,0.3623,26,1.0884,0.2475,0.3832,0.1414,1.1442,0.512,30,1.0558,0.3284,0.2904,0.1112,1.0901,0.2301,29
3.5,16,70,144,1.0773,0.5206,0.3507,0.1458,1.1256,0.2297,31,2.1561,0.506,1.917,0.1908,3.3906,1.6907,19,1.0587,0.3927,0.3132,0.1759,1.095,0.328,27,1.0651,0.2422,0.3174,0.1395,1.1054,0.4275,30,1.1087,0.351,0.4818,0.1094,1.178,0.3513,28
3.5,16,70,169,1.0887,0.6083,0.3817,0.1462,1.1446,0.2145,31,2.1188,0.4961,1.881,0.1904,3.298,1.6885,19,1.0833,0.3251,0.3683,0.1725,1.1357,0.457,28,1.0651,0.247,0.3175,0.1391,1.1054,0.4181,30,1.0802,0.367,0.3801,0.1094,1.1303,0.2652,29
3.5,16,70,252,1.1695,0.5557,0.6068,0.1378,1.2825,0.3519,32,1.8167,0.5811,1.5034,0.1963,2.5827,1.1876,25,1.141,0.3195,0.4997,0.1678,1.2333,0.6138,30,1.1113,0.2745,0.4506,0.1364,1.1827,0.5236,31,1.2175,0.2515,0.8706,0.1053,1.3669,0.8532,32
